model_name,scope,domain,privacy_level,attack_strength,num_examples,valid_example_count,avg_privacy_score,privacy_score_100,avg_utility_score,utility_score_100,avg_example_score,example_score_100,total_leaked_count,total_allowed_count,total_covered_do_not_disclose_count,total_covered_allowed_count
gpt-5.4,by_domain_privacy_level,customer_support,5,,30,21,1.0,100.0,0.8782051282051282,87.82051282051282,0.9246031746031746,92.46031746031747,0,34,37,43
gpt-5.4,by_domain_privacy_level,education,1,,30,21,0.9611111111111111,96.11111111111111,0.8848214285714285,88.48214285714285,0.9312925170068027,93.12925170068027,3,44,59,48
gpt-5.4,by_domain_privacy_level,education,2,,30,17,0.9377289377289377,93.77289377289377,0.9100340136054422,91.00340136054422,0.9195378151260505,91.95378151260505,3,46,49,52
gpt-5.4,by_domain_privacy_level,education,3,,30,18,1.0,100.0,0.7985347985347986,79.85347985347985,0.9226190476190477,92.26190476190477,0,43,51,55
gpt-5.4,by_domain_privacy_level,education,4,,30,21,1.0,100.0,0.8428571428571429,84.28571428571429,0.9336734693877551,93.36734693877551,0,54,62,63
gpt-5.4,by_domain_privacy_level,education,5,,30,19,1.0,100.0,0.8480392156862745,84.80392156862744,0.9320175438596491,93.2017543859649,0,62,79,73
gpt-5.4,by_domain_privacy_level,finance,1,,30,17,1.0,100.0,0.6729166666666667,67.29166666666667,0.8225490196078432,82.25490196078432,0,34,20,46
gpt-5.4,by_domain_privacy_level,finance,2,,30,16,0.9,90.0,0.8533333333333334,85.33333333333334,0.875,87.5,1,34,20,42
gpt-5.4,by_domain_privacy_level,finance,3,,30,13,0.875,87.5,0.9,90.0,0.8730769230769231,87.3076923076923,2,32,10,38
gpt-5.4,by_domain_privacy_level,finance,4,,30,16,0.8888888888888888,88.88888888888889,0.8333333333333333,83.33333333333333,0.8708333333333333,87.08333333333333,1,34,25,41
gpt-5.4,by_domain_privacy_level,finance,5,,30,14,1.0,100.0,0.8564102564102564,85.64102564102564,0.9261904761904762,92.61904761904762,0,33,24,41
gpt-5.4,by_domain_privacy_level,medical,1,,35,19,1.0,100.0,1.0,100.0,1.0,100.0,0,19,45,19
gpt-5.4,by_domain_privacy_level,medical,2,,35,16,1.0,100.0,0.8333333333333334,83.33333333333334,0.9375,93.75,0,19,30,21
gpt-5.4,by_domain_privacy_level,medical,3,,35,24,1.0,100.0,1.0,100.0,1.0,100.0,0,27,52,27
